Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),Id,DEFCON_Level
8,0,0.26,2,10.0,88.0,0.5829662261380351,343.44,1,836000.0,10531,2
7,1,0.03,2,17.0,31.0,0.406020558002936,362.52,1,897600.0,2612,2
7,1,0.16,2,15.0,34.0,0.530837004405281,360.4,1,809600.0,8667,3
9,1,0.33,2,9.0,21.0,0.47944199706314206,339.2,1,959200.0,4237,2
9,0,0.3,3,10.0,28.0,0.464757709251094,352.98,1,985600.0,11547,5
7,1,0.28,7,66.0,121.0,0.522026431718055,339.2,1,862400.0,3938,2
8,1,0.33,2,24.0,110.0,0.475770925110132,336.02,1,844800.0,8313,2
8,1,0.01,2,3.0,19.0,0.552863436123348,359.34,1,906400.0,6610,3
6,1,0.33,3,16.0,70.0,0.253303964757708,378.42,1,1029600.0,3012,3
8,1,0.21,2,32.0,131.0,0.406020558002936,340.26,1,836000.0,10706,2
9,1,0.38,3,8.0,17.0,0.571953010279005,346.62,1,862400.0,1513,3
7,1,0.07,1,5.0,14.0,0.346549192364162,355.1,0,844800.0,3279,2
8,0,0.49,2,20.0,85.0,0.494126284875182,349.8,1,809600.0,3228,2
8,1,0.35,2,21.0,64.0,0.494126284875182,366.76,1,827200.0,11208,2
9,0,0.52,2,12.0,19.0,0.504405286343605,344.5,1,827200.0,8300,2
8,0,0.52,2,7.0,29.0,0.5748898678414079,359.34,1,950400.0,11656,3
13,0,0.55,2,42.0,74.0,0.729074889867841,342.38,0,862400.0,5923,3
8,1,0.02,2,9.0,20.0,0.411894273127742,354.04,1,853600.0,7954,3
6,0,0.53,2,6.0,14.0,0.10499265785609,352.98,0,1196800.0,36,3
8,0,0.32,2,7.0,25.0,0.4133627019089551,346.62,1,827200.0,5945,2
8,1,0.0,3,48.0,54.0,0.45080763582966105,356.16,1,941600.0,8499,2
8,0,0.21,2,20.0,71.0,0.45374449339206396,339.2,1,871200.0,8067,3
7,1,0.17,2,12.0,31.0,0.39574155653450505,360.4,1,836000.0,5873,3
7,1,0.08,2,8.0,22.0,0.414831130690161,360.4,0,906400.0,4667,2
8,0,0.38,2,41.0,55.0,0.435389133627015,351.92,1,827200.0,9107,2
9,0,0.39,2,17.0,43.0,0.310572687224662,337.08,1,1056000.0,268,3
8,1,0.25,4,7.0,27.0,0.523494860499261,348.74,1,809600.0,46,2
6,0,0.4,2,40.5,100.0,0.25697503671071803,351.92,1,1082400.0,10838,3
10,0,0.45,2,6.0,12.0,0.438325991189418,341.32,1,1020800.0,1852,3
11,0,0.43,2,27.0,49.0,0.582232011747428,333.9,1,1012000.0,8820,2
7,0,0.02,2,17.0,42.0,0.403083700440524,379.48,1,968000.0,619,1
8,1,0.25,2,34.0,102.0,0.38252569750366205,359.34,1,950400.0,941,3
8,1,0.25,3,14.0,62.0,0.49045521292217203,342.38,1,871200.0,4581,2
7,1,0.02,2,9.0,14.0,0.406020558002936,359.34,1,853600.0,3886,3
7,1,0.02,2,6.0,12.0,0.3803230543318579,374.18,1,906400.0,44,4
6,1,0.0,2,6.0,11.0,0.34140969162995505,373.12,1,862400.0,6378,2
7,0,0.24,2,28.0,55.0,0.38399412628486795,360.4,1,932800.0,8085,3
8,1,0.19,2,27.0,94.0,0.435389133627015,359.34,1,836000.0,6372,3
6,1,0.1,3,13.0,38.0,0.21953010279001198,358.28,1,924000.0,5215,2
9,0,0.42,3,26.0,58.0,0.569016152716594,341.32,1,827200.0,12294,3
9,1,0.26,2,9.0,89.0,0.599118942731272,358.28,1,836000.0,5917,3
12,0,0.48,2,5.0,21.0,0.7584434654919201,344.5,0,897600.0,2146,2
7,1,0.21,2,8.0,62.0,0.5088105726872211,375.24,1,862400.0,12003,2
8,1,0.0,3,7.0,23.0,0.46402349486049504,348.74,1,906400.0,9752,4
9,1,0.23,3,15.0,86.0,0.611600587371507,351.92,1,853600.0,970,3
10,0,0.47,2,9.0,21.0,0.567547723935388,337.08,0,862400.0,2922,2
8,0,0.37,2,36.0,51.0,0.0418502202643065,339.2,0,1117600.0,3173,3
8,1,0.23,2,17.0,108.0,0.450073421439055,349.8,1,862400.0,4876,2
9,0,0.49,2,21.0,59.0,0.452276064610859,337.08,1,915200.0,1667,2
10,0,0.39,2,8.0,19.0,0.496328928046978,333.9,1,959200.0,3959,3
7,1,0.02,2,15.0,23.0,0.36930983847282794,354.04,1,906400.0,6297,3
9,1,0.17,3,25.0,105.0,0.598384728340681,345.56,1,897600.0,12092,3
7,1,0.12,2,4.0,7.0,0.435389133627015,356.16,1,888800.0,11154,1
7,1,0.0,2,16.0,27.0,0.406020558002936,359.34,1,880000.0,4382,2
8,1,0.06,2,14.0,27.0,0.45521292217327797,358.28,1,880000.0,9331,3
7,1,0.0,2,40.0,55.0,0.355359765051396,363.58,0,871200.0,8009,2
10,0,0.55,2,5.0,14.0,0.567547723935388,333.9,1,950400.0,6516,3
7,1,0.14,2,7.0,18.0,0.442731277533035,326.48,1,844800.0,9766,2
8,1,0.02,1,13.0,31.0,0.39500734214389793,334.96,1,924000.0,7612,3
7,1,0.0,2,4.0,11.0,0.423641703377378,359.34,1,880000.0,12142,2
8,1,0.09,2,34.0,35.0,0.3861967694566721,357.22,1,959200.0,8673,3
7,1,0.02,2,15.0,28.0,0.37224669603523103,354.04,1,915200.0,5221,3
12,0,0.76,5,5.0,20.0,0.611600587371507,323.3,0,1179200.0,8953,3
8,0,0.3,2,20.0,65.0,0.522026431718055,366.76,1,818400.0,11641,2
6,1,0.08,2,20.0,31.0,0.354625550660789,369.94,1,888800.0,5303,3
9,1,0.33,2,4.0,10.0,0.484581497797358,350.86,1,941600.0,9267,2
6,1,0.09,2,7.0,37.0,0.30323054331864197,364.64,1,1012000.0,11731,2
5,1,0.24,2,13.0,119.0,0.188693098384719,375.24,1,1144000.0,8752,4
7,0,0.14,2,21.0,34.0,0.43245227606461206,345.56,0,844800.0,3447,3
6,1,0.09,4,4.0,9.0,0.494126284875182,377.36,1,976800.0,1677,1
5,1,0.08,2,19.0,44.0,0.128487518355355,392.2,1,1232000.0,2333,4
9,1,0.18,3,12.0,86.0,0.646842878120401,345.56,1,814000.0,1734,1
8,0,0.12,5,11.0,67.0,0.571953010279005,333.9,1,844800.0,2614,2
8,0,0.43,2,22.0,50.0,0.538179148311301,340.26,1,924000.0,4739,3
7,1,0.1,2,12.0,26.0,0.444199706314248,362.52,0,924000.0,11035,2
8,0,0.4,2,6.0,11.0,0.237885462555062,347.68,1,1073600.0,152,4
8,1,0.2,2,17.0,54.0,0.398678414096916,351.92,1,959200.0,7686,3
8,0,0.35,2,10.0,47.0,0.567547723935388,363.58,1,818400.0,7332,3
7,0,0.44,2,17.0,43.0,0.552863436123348,376.3,1,994400.0,2232,4
9,0,0.21,2,10.0,30.0,0.501468428781202,352.98,0,976800.0,9337,2
7,0,0.23,2,5.0,39.0,0.248898678414092,352.98,0,1091200.0,3559,3
12,0,0.6,2,12.0,19.0,0.7070484581497809,333.9,1,915200.0,10239,3
7,0,0.46,2,7.0,19.0,0.257709251101309,348.74,1,1091200.0,1585,3
11,0,0.39,2,7.0,17.0,0.5895741556534481,341.32,1,853600.0,1596,3
7,0,0.32,2,21.0,42.0,0.329662261380318,342.38,1,1091200.0,1368,3
8,0,0.49,2,20.0,121.0,0.501468428781202,342.38,1,809600.0,7028,2
10,1,0.36,15,40.0,121.0,0.9199706314243721,336.02,1,985600.0,6816,1
9,1,0.1,2,8.0,29.0,0.599853157121879,375.24,1,968000.0,3641,2
10,1,0.28,2,7.0,23.0,0.596916299559467,342.38,0,827200.0,4784,2
7,1,0.07,2,11.0,37.0,0.534508076358291,360.4,0,809600.0,6826,2
7,1,0.15,2,10.0,36.0,0.5602055800293679,364.64,1,836000.0,4349,3
13,1,0.65,2,6.0,18.0,0.7070484581497809,332.84,1,959200.0,11846,2
8,0,0.68,2,27.0,85.0,0.38252569750366205,326.48,1,1091200.0,7983,4
7,1,0.02,2,8.0,28.0,0.6152716593245171,391.14,1,853600.0,6525,3
9,0,0.39,2,6.0,16.0,0.47944199706314206,350.86,1,836000.0,3973,3
6,1,0.0,2,17.0,24.0,0.272393538913349,380.54,1,1100000.0,4354,2
9,1,0.12,2,20.0,47.0,0.47944199706314206,352.98,1,880000.0,7426,3
11,0,0.68,3,6.0,17.0,0.626284875183555,330.72,1,985600.0,2960,2
12,0,0.49,1,5.0,18.0,0.685022026431714,330.72,1,915200.0,809,4
8,1,0.42,2,5.0,13.0,0.39574155653450505,364.64,1,836000.0,9527,2
9,0,0.38,3,12.0,27.0,0.3399412628487489,340.26,1,1108800.0,5580,3
8,1,0.4,2,5.0,19.0,0.313509544787073,339.2,1,1038400.0,6498,5
7,0,0.36,2,16.0,32.0,0.354625550660789,371.0,1,888800.0,4104,3
7,1,0.04,2,13.0,85.0,0.450073421439055,347.68,1,827200.0,7310,3
7,1,0.03,6,32.0,134.0,0.5895741556534481,348.74,1,827200.0,11551,2
7,1,0.0,2,4.0,8.0,0.423641703377378,361.46,1,959200.0,2942,2
8,0,0.6,3,6.0,19.0,0.344346549192366,356.16,1,1126400.0,9169,3
11,0,0.57,2,3.0,9.0,0.466226138032308,332.84,1,1126400.0,5820,3
12,0,0.52,2,10.0,41.0,0.709985315712184,328.6,1,906400.0,222,3
8,1,0.15,4,27.0,45.0,0.404552129221722,351.92,0,924000.0,9871,2
7,1,0.08,4,14.0,32.0,0.37958883994125897,361.46,1,976800.0,11377,2
8,0,0.76,2,17.0,40.0,0.476505139500731,322.24,1,932800.0,3095,4
5,0,0.27,2,5.0,32.0,0.17107195301026903,375.24,1,1135200.0,7094,3
7,1,0.0,4,27.0,61.0,0.429515418502201,355.1,1,950400.0,505,3
7,1,0.0,2,7.0,23.0,0.6042584434654871,389.02,1,862400.0,5557,2
10,0,0.52,2,15.0,40.0,0.435389133627015,348.74,1,1020800.0,8005,3
8,1,0.0,2,33.0,45.0,0.364904552129212,356.16,1,968000.0,7233,3
10,1,0.42,2,26.0,56.0,0.7070484581497809,351.92,1,800800.0,688,2
8,1,0.0,2,33.0,45.0,0.378120411160062,372.06,0,1082400.0,10898,5
8,1,0.05,2,8.0,27.0,0.542584434654917,345.56,1,862400.0,1793,3
8,1,0.01,2,12.0,33.0,0.5088105726872211,359.34,1,880000.0,11321,3
7,0,0.08,2,18.0,34.0,0.43245227606461206,356.16,0,880000.0,3148,2
13,0,0.66,2,6.0,16.0,0.633627019089575,318.0,1,897600.0,5418,2
7,0,0.07,2,18.0,43.0,0.403083700440524,348.74,1,880000.0,9,2
7,1,0.21,2,7.0,22.0,0.316446402349476,360.4,1,985600.0,10925,2
12,0,0.5,3,27.0,49.0,0.73641703377386,345.56,1,959200.0,3389,2
8,0,0.1,3,5.0,16.0,0.621879588839938,349.8,0,836000.0,10120,3
7,1,0.05,2,13.0,88.0,0.428046989720995,354.04,1,836000.0,3736,3
7,0,0.24,2,30.0,45.0,0.42657856093978097,345.56,1,844800.0,11964,2
6,1,0.0,4,51.0,71.0,0.397944199706309,367.82,1,941600.0,10458,3
6,1,0.31,2,15.0,100.0,0.25697503671071803,344.5,0,1029600.0,6509,3
7,0,0.29,2,36.0,106.0,0.0418502202643065,330.72,0,1117600.0,12364,5
7,1,0.0,2,12.0,38.0,0.523494860499261,366.76,1,827200.0,6941,2
12,0,0.63,2,7.0,23.0,0.626284875183555,327.54,1,994400.0,6763,3
10,1,0.34,3,29.0,99.0,0.648311306901614,337.08,1,809600.0,1194,2
9,0,0.34,2,12.0,27.0,0.35315712187957504,354.04,1,1091200.0,6736,4
8,0,0.37,2,6.0,17.0,0.270925110132159,346.62,1,1100000.0,7285,4
6,0,0.78,2,17.0,44.0,0.10499265785609,351.92,1,1029600.0,4252,4
6,1,0.04,2,11.0,17.0,0.33773861967694496,368.88,1,1003200.0,765,4
9,0,0.52,2,12.0,19.0,0.4133627019089551,344.5,1,1056000.0,5878,3
12,0,0.51,2,12.0,30.0,0.534508076358291,340.26,1,871200.0,12388,4
7,1,0.04,2,8.0,19.0,0.530837004405281,356.16,1,862400.0,1882,2
7,1,0.06,2,17.0,24.0,0.417033773861965,374.18,1,836000.0,11124,3
6,1,0.08,4,9.0,29.0,0.494126284875182,366.76,1,827200.0,9836,2
8,1,0.0,2,6.0,13.0,0.488252569750367,375.24,1,844800.0,7777,2
8,1,0.2,1,15.0,50.0,0.442731277533035,331.78,1,844800.0,4675,2
13,1,0.63,2,6.0,32.0,0.626284875183555,329.66,1,959200.0,8010,2
7,0,0.3,2,16.0,34.0,0.37518355359764294,343.44,1,985600.0,8474,4
8,1,0.22,2,17.0,94.0,0.5088105726872211,345.56,1,836000.0,4938,3
8,1,0.1,3,5.0,12.0,0.626284875183555,341.32,1,800800.0,10525,3
7,0,0.18,3,27.0,42.0,0.47944199706314206,349.8,1,880000.0,811,2
9,0,0.43,2,31.0,54.0,0.446402349486045,339.2,1,1047200.0,9481,3
12,0,0.49,5,26.0,49.0,0.567547723935388,320.12,1,792000.0,3666,3
7,0,0.64,2,8.0,45.0,0.582232011747428,361.46,1,853600.0,7020,2
8,0,0.26,2,23.0,71.0,0.5088105726872211,336.02,1,844800.0,12017,2
7,0,0.15,2,17.0,26.0,0.27973568281936895,360.4,1,1029600.0,243,3
8,1,0.0,2,33.0,45.0,0.419236417033762,361.46,1,968000.0,4170,3
9,1,0.28,2,7.0,38.0,0.567547723935388,330.72,1,836000.0,6814,2
9,0,0.43,2,12.0,24.0,0.35315712187957504,340.26,1,1020800.0,9532,4
7,1,0.01,2,9.0,23.0,0.361967694566808,366.76,1,928400.0,890,4
13,0,0.55,2,6.0,16.0,0.633627019089575,327.54,1,950400.0,10766,2
11,1,0.67,2,3.0,9.0,0.340675477239348,332.84,1,1038400.0,9851,3
8,1,0.2,3,14.0,38.0,0.40381791483113105,342.38,1,836000.0,4965,2
12,0,0.49,4,10.0,37.0,0.699706314243761,325.42,1,818400.0,10034,3
7,0,0.21,2,26.0,74.0,0.428046989720995,361.46,1,888800.0,9716,4
8,1,0.2,2,11.0,65.0,0.494126284875182,338.14,1,827200.0,1660,2
9,0,0.51,2,45.0,102.0,0.567547723935388,367.82,1,950400.0,9043,2
6,0,0.0,2,27.0,44.0,0.209251101321581,372.06,1,1020800.0,1323,2
8,0,0.38,2,10.0,41.0,0.248898678414092,341.32,1,1082400.0,10912,4
8,0,0.4,2,6.0,10.0,0.388399412628485,355.1,1,985600.0,4727,3
14,0,0.74,3,6.0,29.0,0.685022026431714,303.16,1,897600.0,10910,2
8,1,0.24,3,10.0,78.0,0.49779735682819204,336.02,1,827200.0,8413,3
10,1,0.26,2,8.0,23.0,0.538179148311301,336.02,1,792000.0,9506,2
8,0,0.34,2,4.0,10.0,0.25624082232011197,346.62,1,1091200.0,1641,4
6,1,0.1,2,13.0,27.0,0.469897209985318,377.36,1,968000.0,11892,2
7,0,0.44,2,7.0,17.0,0.392804698972102,360.4,1,1047200.0,11825,3
7,1,0.03,2,7.0,32.0,0.442731277533035,356.16,1,880000.0,4950,2
7,0,0.34,2,13.0,37.0,0.47944199706314206,367.82,1,897600.0,4163,3
7,0,0.18,3,18.0,72.0,0.468428781204104,347.68,1,950400.0,9440,3
10,1,0.23,2,13.0,21.0,0.6629955947136539,351.92,1,840400.0,7499,2
8,1,0.02,3,15.0,33.0,0.5844346549192321,368.88,1,897600.0,11755,3
8,1,0.01,3,11.0,20.0,0.464757709251094,358.28,1,924000.0,11443,4
9,1,0.18,2,10.0,31.0,0.552863436123348,332.84,1,880000.0,4635,2
8,0,0.3,2,8.0,44.0,0.530837004405281,361.46,1,818400.0,10939,3
5,0,0.5,2,17.0,45.0,0.229809104258435,378.42,1,1196800.0,11165,4
8,1,0.13,3,12.0,59.0,0.552863436123348,354.04,1,844800.0,7300,2
8,1,0.31,2,38.0,44.0,0.267254038179141,347.68,1,836000.0,2384,2
12,0,0.6,2,23.0,47.0,0.608663729809104,320.12,1,897600.0,9341,3
8,0,0.21,2,10.0,37.0,0.435389133627015,347.68,1,844800.0,11834,2
6,0,0.27,2,5.0,19.0,0.27679882525696503,362.52,1,1064800.0,6515,2
7,0,0.46,2,9.0,22.0,0.439060205580025,349.8,1,1003200.0,5748,4
8,0,0.44,3,26.0,63.0,0.446402349486045,358.28,1,1003200.0,2150,2
11,0,0.45,2,20.0,50.0,0.533773861967692,328.6,1,1003200.0,150,3
12,0,0.55,2,42.0,68.0,0.608663729809104,358.28,1,827200.0,11868,2
8,1,0.13,2,7.0,23.0,0.48678414096916206,354.04,1,818400.0,32,3
10,0,0.63,2,7.0,45.0,0.668869309838468,350.86,1,809600.0,4666,3
10,1,0.6,4,5.0,25.0,0.685022026431714,330.72,1,792000.0,8654,3
8,1,0.12,2,38.0,46.0,0.353891336270182,329.66,0,818400.0,6563,2
8,1,0.09,2,25.0,49.0,0.47063142437590794,351.92,1,959200.0,1659,3
8,0,0.31,2,13.0,96.0,0.494126284875182,339.2,1,844800.0,7026,3
8,1,0.0,2,7.0,23.0,0.6042584434654871,349.8,1,836000.0,385,2
9,0,0.24,3,29.0,90.0,0.596916299559467,349.8,1,844800.0,2762,2
7,1,0.07,2,16.0,24.0,0.517621145374455,364.64,1,853600.0,5457,3
9,1,0.34,3,18.0,58.0,0.648311306901614,350.86,1,862400.0,11514,2
7,1,0.04,2,20.0,43.0,0.442731277533035,355.1,0,792000.0,2559,1
8,0,0.34,2,6.0,17.0,0.435389133627015,349.8,1,862400.0,11780,3
11,0,0.64,2,6.0,22.0,0.633627019089575,336.02,1,844800.0,1115,2
7,1,0.01,2,8.0,25.0,0.485315712187948,368.88,1,932800.0,4344,3
8,1,0.4,2,5.0,14.0,0.33113069016151503,373.12,1,1038400.0,1844,3
7,1,0.06,2,8.0,28.0,0.567547723935388,376.3,1,818400.0,251,2
10,0,0.38,2,34.0,58.0,0.325991189427308,322.24,1,1056000.0,4974,3
9,1,1.0,5,5.0,24.0,0.74375917767988,347.68,1,1179200.0,11606,3
7,1,0.0,1,21.0,39.0,0.567547723935388,381.6,1,950400.0,3143,3
7,0,0.49,2,39.0,127.0,0.47944199706314206,351.92,1,827200.0,1736,2
7,0,0.47,2,17.0,29.0,0.350220264317172,360.4,1,976800.0,5386,3
11,0,0.6,2,3.0,8.0,0.370778267254042,337.08,1,1082400.0,5496,3
8,1,0.17,3,21.0,38.0,0.538179148311301,358.28,1,897600.0,5687,3
8,1,0.03,2,14.0,111.0,0.38986784140968206,346.62,1,906400.0,11379,2
8,0,0.1,3,17.0,44.0,0.494126284875182,356.16,1,924000.0,4577,2
7,1,0.0,2,22.0,58.0,0.47944199706314206,366.76,1,853600.0,7614,3
12,0,0.69,2,6.0,15.0,0.6409691629955949,319.06,1,924000.0,11086,2
7,1,0.02,2,31.0,92.0,0.410425844346544,364.64,1,959200.0,8469,3
10,1,0.19,3,18.0,46.0,0.7143906020558008,332.84,1,906400.0,4631,3
9,0,0.31,6,8.0,24.0,0.338472834067535,333.9,1,1056000.0,8980,3
9,1,0.1,2,8.0,28.0,0.608663729809104,354.04,1,818400.0,5167,2
10,1,0.39,3,29.0,53.0,0.73641703377386,357.22,1,1012000.0,11649,4
8,1,0.25,2,19.0,59.0,0.444199706314248,340.26,0,932800.0,5710,2
12,0,0.57,2,23.0,66.0,0.729074889867841,332.84,0,827200.0,227,2
8,1,0.14,2,10.0,44.0,0.444199706314248,351.92,1,853600.0,2749,2
6,0,0.14,2,15.0,50.0,0.285609397944199,371.0,1,1012000.0,5138,3
8,0,0.31,2,26.0,53.0,0.437591776798819,344.5,1,880000.0,9781,3
7,1,0.0,2,4.0,8.0,0.5102790014684271,344.5,1,844800.0,4054,2
8,1,0.18,2,15.0,24.0,0.48678414096916206,349.8,1,836000.0,8522,3
7,1,0.04,2,13.0,85.0,0.430249632892799,355.1,1,915200.0,4606,2
9,1,0.29,3,17.0,47.0,0.7143906020558008,368.88,1,880000.0,3659,3
10,1,0.19,11,55.0,109.0,0.626284875183555,336.02,1,809600.0,2766,2
7,1,0.08,4,6.0,33.0,0.40748898678414097,349.8,1,950400.0,2575,2
7,1,0.08,2,22.0,48.0,0.475770925110132,350.86,1,844800.0,2168,2
13,0,0.49,6,10.0,28.0,0.883259911894273,344.5,1,976800.0,2176,4
9,0,0.4,3,11.0,24.0,0.611600587371507,348.74,1,924000.0,5411,3
7,1,0.0,2,6.0,12.0,0.40748898678414097,374.18,1,959200.0,11137,1
12,0,0.48,3,28.0,78.0,0.74375917767988,334.96,1,836000.0,1206,2
7,0,0.29,2,26.0,69.0,0.504405286343605,375.24,0,836000.0,813,2
10,0,0.64,2,6.0,19.0,0.40969162995594605,341.32,1,1082400.0,2708,4
8,1,0.02,1,9.0,22.0,0.411894273127742,354.04,1,924000.0,7840,3
10,0,0.54,2,28.0,83.0,0.596916299559467,342.38,1,968000.0,10168,3
7,1,0.26,3,16.0,101.0,0.544052863436115,378.42,1,924000.0,9309,3
11,0,0.37,3,34.0,98.0,0.596916299559467,342.38,1,880000.0,10301,1
9,0,0.57,2,35.0,48.0,0.501468428781202,351.92,1,765600.0,8794,2
7,0,0.39,1,7.0,13.0,0.38105726872246504,326.48,0,1047200.0,9208,4
11,1,0.3,2,15.0,23.0,0.515418502202634,332.84,1,950400.0,5043,4
8,1,0.02,1,10.0,20.0,0.472099853157122,351.92,1,862400.0,4835,2
10,1,0.66,2,6.0,24.0,0.685022026431714,330.72,1,818400.0,3393,1
8,1,0.04,2,10.0,39.0,0.534508076358291,357.22,1,880000.0,8833,4
9,0,0.49,2,23.0,65.0,0.501468428781202,328.6,1,800800.0,3717,2
8,1,0.2,2,7.0,31.0,0.558737151248155,350.86,1,836000.0,336,2
12,1,0.59,2,6.0,15.0,0.633627019089575,315.88,1,862400.0,1139,3
9,0,0.23,3,23.0,58.0,0.607195301027898,351.92,1,880000.0,10387,4
11,0,0.5,2,6.0,21.0,0.729074889867841,322.24,0,836000.0,1975,2
7,1,0.02,2,26.0,42.0,0.444199706314248,354.04,1,941600.0,10166,3
9,0,0.36,3,3.0,13.0,0.46402349486049504,349.8,1,1064800.0,165,3
8,0,0.59,2,24.0,35.0,0.5925110132158511,365.7,1,924000.0,5157,2
10,0,0.47,2,6.0,24.0,0.552863436123348,327.54,0,1003200.0,4440,3
7,1,0.13,2,15.0,29.0,0.45521292217327797,365.7,1,1012000.0,4751,4
9,0,0.48,1,39.0,100.0,0.523494860499261,333.9,1,862400.0,2589,2
12,0,0.66,2,6.0,18.0,0.511747430249624,323.3,1,871200.0,11186,1
9,1,0.24,3,13.0,37.0,0.71145374449339,347.68,1,836000.0,556,2
9,0,0.49,2,23.0,83.0,0.552863436123348,348.74,1,836000.0,11795,2
6,1,0.15,2,19.0,44.0,0.207782672540376,352.98,0,1100000.0,5995,4
6,1,0.12,2,13.0,28.0,0.45814977973568105,377.36,1,836000.0,7656,2
8,0,0.28,2,13.0,31.0,0.47944199706314206,359.34,1,844800.0,3230,2
8,1,0.04,2,13.0,39.0,0.39500734214389793,361.46,1,827200.0,2563,2
6,0,0.09,2,13.0,30.0,0.45814977973568105,387.96,1,950400.0,2576,3
6,1,0.0,3,26.0,44.0,0.273127753303956,372.06,1,1038400.0,9507,3
8,0,0.4,6,25.0,102.0,0.567547723935388,349.8,0,924000.0,5185,3
7,1,0.19,5,16.0,112.0,0.665932452276057,366.76,1,827200.0,2573,3
7,1,0.12,4,11.0,27.0,0.450073421439055,368.88,1,906400.0,8631,2
10,1,0.27,2,22.0,99.0,0.8024963289280391,332.84,1,1020800.0,1546,3
7,1,0.07,2,17.0,51.0,0.414831130690161,358.28,1,906400.0,1948,2
9,1,0.51,2,12.0,96.0,0.552863436123348,347.68,1,809600.0,788,3
8,1,0.34,3,13.0,98.0,0.6835535976505079,357.22,1,827200.0,742,2
8,1,0.08,2,5.0,15.0,0.450073421439055,375.24,1,959200.0,8366,1
7,1,0.06,2,9.0,89.0,0.542584434654917,368.88,1,862400.0,12118,2
7,0,0.28,3,36.0,109.0,0.468428781204104,356.16,1,968000.0,9973,3
13,0,0.49,4,10.0,26.0,0.964023494860508,347.68,1,950400.0,3058,3
8,1,0.01,2,3.0,12.0,0.367841409691623,374.18,1,941600.0,4288,3
7,1,0.16,2,11.0,39.0,0.5748898678414079,372.06,1,809600.0,11716,2
10,1,0.19,3,17.0,34.0,0.8024963289280391,343.44,1,871200.0,9317,3
7,0,0.21,2,26.0,54.0,0.47063142437590794,366.76,1,932800.0,8149,3
6,1,0.06,2,19.0,31.0,0.18428781204110298,376.3,1,1126400.0,5717,3
6,0,0.13,2,4.0,11.0,0.31791483113068103,380.54,1,985600.0,5667,2
7,1,0.3,2,23.0,81.0,0.475770925110132,351.92,0,836000.0,1187,2
10,1,0.07,2,6.0,9.0,0.340675477239348,337.08,1,853600.0,7816,2
7,1,0.03,2,7.0,28.0,0.485315712187948,365.7,1,959200.0,3065,1
7,1,0.06,2,17.0,33.0,0.398678414096916,372.06,1,976800.0,11784,1
7,1,0.02,2,31.0,92.0,0.410425844346544,354.04,1,973866.6666666691,7040,3
8,1,0.02,2,17.0,30.0,0.427312775330388,351.92,1,880000.0,10312,3
7,1,0.08,2,14.0,93.0,0.430249632892799,347.68,1,827200.0,9777,2
10,1,0.33,3,21.0,119.0,0.582232011747428,346.62,1,827200.0,9668,2
9,0,0.49,2,39.0,145.0,0.552863436123348,332.84,1,818400.0,2539,2
8,1,0.22,3,5.0,30.0,0.626284875183555,368.88,1,1064800.0,12252,3
13,0,0.74,3,23.0,101.0,0.8024963289280391,334.96,1,880000.0,5971,3
8,1,0.35,2,21.0,112.0,0.5088105726872211,331.78,1,836000.0,8771,2
10,1,0.48,2,6.0,16.0,0.6409691629955949,330.72,1,739200.0,10197,2
11,0,0.52,3,10.0,24.0,0.5088105726872211,339.2,1,1064800.0,9505,4
8,0,0.34,2,6.0,10.0,0.388399412628485,349.8,1,1012000.0,2826,3
11,1,0.49,5,5.0,19.0,0.74375917767988,347.68,1,888800.0,583,2
8,1,0.15,3,6.0,31.0,0.626284875183555,363.58,1,968000.0,11499,1
8,0,0.41,2,38.0,106.0,0.472099853157122,361.46,1,924000.0,7005,4
7,1,0.12,4,13.0,31.0,0.497063142437585,365.7,1,1012000.0,7920,3
7,1,0.12,2,4.0,25.0,0.438325991189418,358.28,0,906400.0,10744,2
10,0,0.65,3,12.0,29.0,0.582232011747428,328.6,1,1029600.0,7400,4
8,1,0.22,2,13.0,81.0,0.530837004405281,331.78,1,844800.0,4103,2
12,0,0.52,2,10.0,34.0,0.6740088105726839,328.6,1,915200.0,10529,2
6,1,0.08,2,16.0,89.0,0.419236417033762,384.78,1,915200.0,11492,2
12,1,0.66,8,36.0,121.0,0.7584434654919201,349.8,1,818400.0,10549,2
8,1,0.28,2,15.0,38.0,0.523494860499261,334.96,1,800800.0,9702,2
13,0,0.49,4,5.0,47.0,0.96035242290749,349.8,1,950400.0,7888,4
7,0,0.11,2,16.0,24.0,0.37665198237884795,348.74,1,880000.0,5286,3
10,1,0.27,2,35.0,152.0,0.569016152716594,333.9,1,809600.0,8942,2
8,1,0.22,2,13.0,81.0,0.535242290748898,343.44,1,827200.0,1857,3
9,1,0.17,3,25.0,113.0,0.6409691629955949,350.86,1,827200.0,11504,2
7,1,0.05,2,6.0,14.0,0.47503671071952497,357.22,1,800800.0,8709,3
9,1,0.02,2,5.0,18.0,0.47944199706314206,355.1,1,915200.0,779,3
8,1,0.02,3,14.0,18.0,0.552863436123348,362.52,1,836000.0,2405,3
6,1,0.13,2,15.0,20.0,0.285609397944199,371.0,1,985600.0,11969,1
